study,domain,sub_domain,source,table_label,table_name,table_name_nda,var_name_nda,type,metric,atlas,var_name,var_label,notes,condition,id
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_g.subcallosal.lh,Float,Emotional N-Back,Destrieux,tfabwdp_624,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere subcallosal gyrus,,,60045
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_g.subcallosal.rh,Float,Emotional N-Back,Destrieux,tfabwdp_698,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere subcallosal gyrus,,,60046
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_g.temporal.inf.lh,Float,Emotional N-Back,Destrieux,tfabwdp_629,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere inferior temporal gyrus,,,60047
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_g.temporal.inf.rh,Float,Emotional N-Back,Destrieux,tfabwdp_703,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere inferior temporal gyrus,,,60048
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_g.temporal.middle.lh,Float,Emotional N-Back,Destrieux,tfabwdp_630,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere middle temporal gyrus,,,60049
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_g.temporal.middle.rh,Float,Emotional N-Back,Destrieux,tfabwdp_704,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere middle temporal gyrus,,,60050
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_g.temp.sup.g.t.transv.lh,Float,Emotional N-Back,Destrieux,tfabwdp_625,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere anterior transverse temporal gyrus,,,60051
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_g.temp.sup.g.t.transv.rh,Float,Emotional N-Back,Destrieux,tfabwdp_699,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere anterior transverse temporal gyrus,,,60052
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_g.temp.sup.lateral.lh,Float,Emotional N-Back,Destrieux,tfabwdp_626,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere lateral aspect of the superior temporal gyrus,,,60053
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_g.temp.sup.lateral.rh,Float,Emotional N-Back,Destrieux,tfabwdp_700,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere lateral aspect of the superior temporal gyrus,,,60054
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_g.temp.sup.plan.polar.lh,Float,Emotional N-Back,Destrieux,tfabwdp_627,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere planum polare of the superior temporal gyrus,,,60055
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_g.temp.sup.plan.polar.rh,Float,Emotional N-Back,Destrieux,tfabwdp_701,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere planum polare of the superior temporal gyrus,,,60056
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_g.temp.sup.plan.tempo.lh,Float,Emotional N-Back,Destrieux,tfabwdp_628,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere planum temporale,,,60057
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_g.temp.sup.plan.tempo.rh,Float,Emotional N-Back,Destrieux,tfabwdp_702,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere planum temporale,,,60058
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_lat.fis.ant.horizont.lh,Float,Emotional N-Back,Destrieux,tfabwdp_631,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere horizontal ramus of the anterior segment of the lateral sulcus,,,60059
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_lat.fis.ant.horizont.rh,Float,Emotional N-Back,Destrieux,tfabwdp_705,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere horizontal ramus of the anterior segment of the lateral sulcus,,,60060
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_lat.fis.ant.vertical.lh,Float,Emotional N-Back,Destrieux,tfabwdp_632,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere vertical ramus of the anterior segment of the lateral sulcus,,,60061
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_lat.fis.ant.vertical.rh,Float,Emotional N-Back,Destrieux,tfabwdp_706,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere vertical ramus of the anterior segment of the lateral sulcus,,,60062
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_lat.fis.post.lh,Float,Emotional N-Back,Destrieux,tfabwdp_633,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere posterior ramus of the lateral sulcus,,,60063
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_lat.fis.post.rh,Float,Emotional N-Back,Destrieux,tfabwdp_707,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere posterior ramus of the lateral sulcus,,,60064
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_pole.occipital.lh,Float,Emotional N-Back,Destrieux,tfabwdp_634,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere occipital pole,,,60065
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_pole.occipital.rh,Float,Emotional N-Back,Destrieux,tfabwdp_708,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere occipital pole,,,60066
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_pole.temporal.lh,Float,Emotional N-Back,Destrieux,tfabwdp_635,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere temporal pole,,,60067
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_pole.temporal.rh,Float,Emotional N-Back,Destrieux,tfabwdp_709,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere temporal pole,,,60068
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.calcarine.lh,Float,Emotional N-Back,Destrieux,tfabwdp_636,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere calcarine sulcus,,,60069
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.calcarine.rh,Float,Emotional N-Back,Destrieux,tfabwdp_710,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere calcarine sulcus,,,60070
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.central.lh,Float,Emotional N-Back,Destrieux,tfabwdp_637,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere central sulcus,,,60071
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.central.rh,Float,Emotional N-Back,Destrieux,tfabwdp_711,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere central sulcus,,,60072
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.cingul.marginalis.lh,Float,Emotional N-Back,Destrieux,tfabwdp_638,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere marginal branch of the cingulate sulcus,,,60073
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.cingul.marginalis.rh,Float,Emotional N-Back,Destrieux,tfabwdp_712,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere marginal branch of the cingulate sulcus,,,60074
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.circular.insula.ant.lh,Float,Emotional N-Back,Destrieux,tfabwdp_639,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere anterior segment of the circular sulcus of the insula,,,60075
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.circular.insula.ant.rh,Float,Emotional N-Back,Destrieux,tfabwdp_713,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere anterior segment of the circular sulcus of the insula,,,60076
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.circular.insula.inf.lh,Float,Emotional N-Back,Destrieux,tfabwdp_640,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere inferior segment of the circular sulcus of the insula,,,60077
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.circular.insula.inf.rh,Float,Emotional N-Back,Destrieux,tfabwdp_714,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere inferior segment of the circular sulcus of the insula,,,60078
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.circular.insula.sup.lh,Float,Emotional N-Back,Destrieux,tfabwdp_641,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere superior segment of the circular sulcus of the insula,,,60079
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.circular.insula.sup.rh,Float,Emotional N-Back,Destrieux,tfabwdp_715,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere superior segment of the circular sulcus of the insula,,,60080
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.collat.transv.ant.lh,Float,Emotional N-Back,Destrieux,tfabwdp_642,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere anterior transverse collateral sulcus,,,60081
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.collat.transv.ant.rh,Float,Emotional N-Back,Destrieux,tfabwdp_716,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere anterior transverse collateral sulcus,,,60082
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.collat.transv.post.lh,Float,Emotional N-Back,Destrieux,tfabwdp_643,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere posterior transverse collateral sulcus,,,60083
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.collat.transv.post.rh,Float,Emotional N-Back,Destrieux,tfabwdp_717,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere posterior transverse collateral sulcus,,,60084
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.front.inf.lh,Float,Emotional N-Back,Destrieux,tfabwdp_644,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere inferior frontal sulcus,,,60085
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.front.inf.rh,Float,Emotional N-Back,Destrieux,tfabwdp_718,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere inferior frontal sulcus,,,60086
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.front.middle.lh,Float,Emotional N-Back,Destrieux,tfabwdp_645,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere middle frontal sulcus,,,60087
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.front.middle.rh,Float,Emotional N-Back,Destrieux,tfabwdp_719,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere middle frontal sulcus,,,60088
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.front.sup.lh,Float,Emotional N-Back,Destrieux,tfabwdp_646,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere superior frontal sulcus,,,60089
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.front.sup.rh,Float,Emotional N-Back,Destrieux,tfabwdp_720,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere superior frontal sulcus,,,60090
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.interm.prim.jensen.lh,Float,Emotional N-Back,Destrieux,tfabwdp_647,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere sulcus intermedius primus,,,60091
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.interm.prim.jensen.rh,Float,Emotional N-Back,Destrieux,tfabwdp_721,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere sulcus intermedius primus,,,60092
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.intrapariet.and.p.trans.lh,Float,Emotional N-Back,Destrieux,tfabwdp_648,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere intraparietal sulcus and transverse parietal sulci,,,60093
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.intrapariet.and.p.trans.rh,Float,Emotional N-Back,Destrieux,tfabwdp_722,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere intraparietal sulcus and transverse parietal sulci,,,60094
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.occipital.ant.lh,Float,Emotional N-Back,Destrieux,tfabwdp_651,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere anterior occipital sulcus and preoccipital notch,,,60095
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.occipital.ant.rh,Float,Emotional N-Back,Destrieux,tfabwdp_725,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere anterior occipital sulcus and preoccipital notch,,,60096
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.oc.middle.and.lunatus.lh,Float,Emotional N-Back,Destrieux,tfabwdp_649,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere middle occipital sulcus and lunatus sulcus,,,60097
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.oc.middle.and.lunatus.rh,Float,Emotional N-Back,Destrieux,tfabwdp_723,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere middle occipital sulcus and lunatus sulcus,,,60098
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.oc.sup.and.transversal.lh,Float,Emotional N-Back,Destrieux,tfabwdp_650,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere superior occipital sulcus and transverse occipital sulcus,,,60099
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.oc.sup.and.transversal.rh,Float,Emotional N-Back,Destrieux,tfabwdp_724,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere superior occipital sulcus and transverse occipital sulcus,,,60100
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.oc.temp.lat.lh,Float,Emotional N-Back,Destrieux,tfabwdp_652,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere lateral occipito-temporal sulcus,,,60101
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.oc.temp.lat.rh,Float,Emotional N-Back,Destrieux,tfabwdp_726,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere lateral occipito-temporal sulcus,,,60102
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.oc.temp.med.and.lingual.lh,Float,Emotional N-Back,Destrieux,tfabwdp_653,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere medial occipito-temporal sulcus and lingual sulcus,,,60103
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.oc.temp.med.and.lingual.rh,Float,Emotional N-Back,Destrieux,tfabwdp_727,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere medial occipito-temporal sulcus and lingual sulcus,,,60104
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.orbital.h.shaped.lh,Float,Emotional N-Back,Destrieux,tfabwdp_656,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere orbital sulci,,,60105
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.orbital.h.shaped.rh,Float,Emotional N-Back,Destrieux,tfabwdp_730,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere orbital sulci,,,60106
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.orbital.lateral.lh,Float,Emotional N-Back,Destrieux,tfabwdp_654,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere lateral orbital sulcus,,,60107
