sub_id,mat_path,schaefer400,schaefer200,mean_fd
sub-NDARINV9KCVTWFZ_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINV9KCVTWFZ_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-340.400081464899,-178.014817154434,0.5691512926
sub-NDARINV9TV65EPM_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINV9TV65EPM_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-327.384912557648,-172.780858805441,0.4966180874
sub-NDARINVA06511K8_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVA06511K8_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-350.985324185404,-187.221230650603,0.3101786804
sub-NDARINVA16LM1XU_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVA16LM1XU_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-322.670763755898,-168.904864087105,0.5123256355
sub-NDARINVA4GBE30B_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVA4GBE30B_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-337.535545441906,-176.748983756766,0.5646732549
sub-NDARINVA4K4TW8Y_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVA4K4TW8Y_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-331.182422037106,-174.371681739849,0.6059890179
sub-NDARINVA4N4XMZ4_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVA4N4XMZ4_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-336.16576281979,-177.459172561934,0.6863393038
sub-NDARINVA66XU98A_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVA66XU98A_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-334.820245663839,-177.113234638904,0.4245507148
sub-NDARINVA70DPKY0_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVA70DPKY0_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-331.827117556758,-173.524286395124,0.8890525846
sub-NDARINVABKRZFC9_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVABKRZFC9_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-350.742640996356,-185.801820183698,0.4724519161
sub-NDARINVAGTPK840_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVAGTPK840_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-353.757699971513,-184.766718182873,0.5114561668
sub-NDARINVANDMZJM4_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVANDMZJM4_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-329.371282022631,-174.035950173364,0.4542235843
sub-NDARINVAUGA1ZYM_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVAUGA1ZYM_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-342.050155304859,-178.854733100677,0.5297718732
sub-NDARINVAX3FLT98_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVAX3FLT98_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-342.582653049826,-179.590824614833,0.4637179962
sub-NDARINVAX3TU7RA_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVAX3TU7RA_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-350.940013985576,-185.46639577188,0.5221515284
sub-NDARINVAZWRU7C4_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVAZWRU7C4_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-350.137885290164,-183.785811733076,0.5355952061
sub-NDARINVB2ZN28L8_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVB2ZN28L8_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-337.200452413637,-179.656455655572,0.3445645348
sub-NDARINVB4CA1YNH_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVB4CA1YNH_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-339.664054676817,-181.697554476412,0.6453967295
sub-NDARINVB7DEY5F6_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVB7DEY5F6_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-334.505562401902,-177.581321920002,0.4492434283
sub-NDARINVB94P392H_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVB94P392H_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-355.856007508683,-175.779984452129,0.5232729455
sub-NDARINVBENKM4B0_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVBENKM4B0_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-318.468208425055,-168.085469619673,0.3643686218
sub-NDARINVBJTX0LBM_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVBJTX0LBM_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-331.857287980186,-171.990106123875,0.6704050143
sub-NDARINVBNZ5WTFT_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVBNZ5WTFT_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-336.1052770087,-178.465090489266,2.1325565239
sub-NDARINVBUEAVPUZ_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVBUEAVPUZ_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-330.717773955897,-175.818988328479,0.5177070054
sub-NDARINVBXK5N7Y1_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVBXK5N7Y1_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-322.500705008015,-167.25824568215,0.4791698125
sub-NDARINVBY912AK4_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVBY912AK4_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-335.949971148638,-174.468479098529,0.507924408
sub-NDARINVC0LET0DU_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVC0LET0DU_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-319.806236131485,-169.20377526898,0.8903299157
sub-NDARINVC7P1CVEU_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVC7P1CVEU_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-337.817329164909,-175.282433934868,0.530737217
sub-NDARINVC80PK9BL_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVC80PK9BL_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-334.744829422595,-180.183789754619,0.3281270996
sub-NDARINVC83JPTL2_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVC83JPTL2_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-327.840195160246,-172.313620922221,0.3884475746
sub-NDARINVCPJU37VH_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVCPJU37VH_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-318.196112556523,-167.124474294876,0.6835505707
sub-NDARINVCR5CRNZU_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVCR5CRNZU_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-333.685339298174,-178.694432978561,0.4119847192
sub-NDARINVCT1P8L38_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVCT1P8L38_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-329.76064221322,-175.387732112875,0.6980228495
sub-NDARINVCY1CFU0B_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVCY1CFU0B_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-321.893377741567,-170.98191946454,0.7233483684
sub-NDARINVCYRHXW2G_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVCYRHXW2G_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-322.624929211688,-165.843452368155,0.5692937601
sub-NDARINVD3TWTXDB_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVD3TWTXDB_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-344.792752575409,-187.13241136086,0.6893858679
sub-NDARINVD9JF68MK_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVD9JF68MK_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-320.5027163902,-165.094157611965,0.5971769786
sub-NDARINVDAV11B6Z_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVDAV11B6Z_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-321.101083900995,-171.112268971799,0.4868183138
sub-NDARINVDD94ZBTP_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVDD94ZBTP_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-338.821964134965,-181.242696708039,0.3219866574
sub-NDARINVDEN6XZLU_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVDEN6XZLU_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-332.466717885114,-178.023608157011,0.3969504117
sub-NDARINVDHL2ZT1M_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVDHL2ZT1M_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-344.320422928446,-180.068695905097,0.4106768214
sub-NDARINVDHR25U4H_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVDHR25U4H_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-343.790538605824,-176.285210622531,0.62284909
sub-NDARINVDLRDW633_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVDLRDW633_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-346.545138439718,-180.375232849076,0.3803151357
sub-NDARINVDR4CWHTM_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVDR4CWHTM_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-320.319508180787,-169.232806358466,0.4411747118
sub-NDARINVE299DCVM_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVE299DCVM_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-325.554436312841,-171.799969946137,0.4908656813
sub-NDARINVE39X2HV4_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVE39X2HV4_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-327.731254289041,-171.070976809381,0.8278746628
sub-NDARINVE46BJ2YA_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVE46BJ2YA_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-341.907197283753,-182.688322671854,0.5273361786
sub-NDARINVE5XTBT7L_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVE5XTBT7L_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-321.962233955026,-170.379958531532,0.6377672209
sub-NDARINVEBK5NFR3_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVEBK5NFR3_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-335.783427212537,-179.520368005252,0.4132947203
sub-NDARINVEC8X3JL7_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVEC8X3JL7_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-347.33864103731,-174.152420961337,0.5554796362
sub-NDARINVEDBGH2KG_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVEDBGH2KG_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-345.518749636279,-175.44025910562,0.936226836
sub-NDARINVEE52ZTTG_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVEE52ZTTG_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-343.70387038638,-180.997259447459,0.6732433401
sub-NDARINVEHVK33X7_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVEHVK33X7_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-342.446299092124,-181.498050653624,0.3144077715
sub-NDARINVEMZZZWB9_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVEMZZZWB9_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-341.759779094716,-183.321060393376,0.4877426591
sub-NDARINVEWMZTM2M_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVEWMZTM2M_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-353.55386316314,-184.710396253103,0.6872712474
sub-NDARINVF26CU0X0_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVF26CU0X0_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-302.361763105304,-163.255585723802,0.5408790542
sub-NDARINVF3V98C81_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVF3V98C81_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-336.338119774563,-176.113133944928,0.4729422177
sub-NDARINVF858E5X6_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVF858E5X6_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-316.044712330457,-166.308536907446,0.5017019296
sub-NDARINVF9AA4D38_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVF9AA4D38_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-330.274633755942,-174.637290727422,0.4889747855
sub-NDARINVFBEG8E1Z_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVFBEG8E1Z_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-359.227548261184,-192.761474450241,0.6691845972
sub-NDARINVFD5FBUC7_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVFD5FBUC7_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-333.870430572004,-178.130090448546,0.3672281141
sub-NDARINVFFU82K74_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVFFU82K74_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-320.51354083703,-170.546969249234,0.3730885383
sub-NDARINVFJ2WR5PF_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVFJ2WR5PF_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-307.908490321797,-163.047258274796,0.5944261774
sub-NDARINVFJANMBLW_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVFJANMBLW_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-345.260122893943,-182.087112012041,0.3969248217
sub-NDARINVFJM888KZ_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVFJM888KZ_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-335.184773733962,-169.103163011119,0.5303445655
sub-NDARINVFK3LV5VU_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVFK3LV5VU_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-335.393355711503,-175.704251465432,0.5250979582
sub-NDARINVFLL0YDNF_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVFLL0YDNF_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-335.64057949175,-177.804689355623,0.4082636847
sub-NDARINVFPTEF8H9_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVFPTEF8H9_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-346.703496396872,-185.507301335601,0.4153432847
sub-NDARINVFV1BAUYW_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVFV1BAUYW_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-343.936479393579,-181.358018911852,0.462774505
sub-NDARINVFY31ZKY7_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVFY31ZKY7_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-329.710158587403,-173.114950037626,0.4181891283
sub-NDARINVFY7E3ZGA_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVFY7E3ZGA_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-360.602912569211,-187.327914318583,0.6277180536
sub-NDARINVG0MXBE3C_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVG0MXBE3C_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-363.127105145896,-198.079653068218,0.7472883764
sub-NDARINVG2K6ZE55_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVG2K6ZE55_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-328.456215031566,-175.501614068805,0.6330798806
sub-NDARINVG34U0PZU_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVG34U0PZU_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-326.823219866848,-168.134782719588,0.4633122554
sub-NDARINVG4ZUCJ38_ses-2YearFollowUpYArm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/2YearFollowUpYArm1/SIEMENS/site12/sub-NDARINVG4ZUCJ38_ses-2YearFollowUpYArm1_space-T1w_desc-preproc_msmtconnectome.mat,-334.288725411508,-176.561976794249,0.4484029415
